name,gender,country,country_code,discipline,url,name_length
SUAREZ NAVARRO Carla,Female,Spain,ESP,Tennis,../../../en/results/tennis/athlete-profile-n1311668-suarez-navarro-carla.htm,20
SUBBOTINA Ekaterina,Female,ROC,ROC,Shooting,../../../en/results/shooting/athlete-profile-n1428820-subbotina-ekaterina.htm,19
SUCCI Maria Belen,Female,Argentina,ARG,Hockey,../../../en/results/hockey/athlete-profile-n1361686-succi-maria-belen.htm,17
SUDE Julia,Female,Germany,GER,Beach Volleyball,../../../en/results/beach-volleyball/athlete-profile-n1305431-sude-julia.htm,10
SUESSEMILCH Laura,Female,Germany,GER,Cycling Track,../../../en/results/cycling-track/athlete-profile-n1330511-suessemilch-laura.htm,17
SUGASAWA Yuika,Female,Japan,JPN,Football,../../../en/results/football/athlete-profile-n1329618-sugasawa-yuika.htm,14
SUGIHARA Aiko,Female,Japan,JPN,Artistic Gymnastics,../../../en/results/artistic-gymnastics/athlete-profile-n1319148-sugihara-aiko.htm,13
SUGIMOTO Sayuri,Female,Japan,JPN,Rhythmic Gymnastics,../../../en/results/rhythmic-gymnastics/athlete-profile-n1319226-sugimoto-sayuri.htm,15
SUGIOKA Naoki,Male,Japan,JPN,Handball,../../../en/results/handball/athlete-profile-n1315281-sugioka-naoki.htm,13
SUGITA Hina,Female,Japan,JPN,Football,../../../en/results/football/athlete-profile-n1329628-sugita-hina.htm,11
SUGITA Yuichi,Male,Japan,JPN,Tennis,../../../en/results/tennis/athlete-profile-n1316052-sugita-yuichi.htm,13
SUHAREVS Ritvars,Male,Latvia,LAT,Weightlifting,../../../en/results/weightlifting/athlete-profile-n1467128-suharevs-ritvars.htm,16
SUI Gaofei,Male,People's Republic of China,CHN,Athletics,../../../en/results/athletics/athlete-profile-n1870169-sui-gaofei.htm,10
SUKAMULJO Kevin Sanjaya,Male,Indonesia,INA,Badminton,../../../en/results/badminton/athlete-profile-n1364401-sukamuljo-kevin-sanjaya.htm,23
SUKHOV Pavel,Male,ROC,ROC,Fencing,../../../en/results/fencing/athlete-profile-n1428186-sukhov-pavel.htm,12
SULEK Adrianna,Female,Poland,POL,Athletics,../../../en/results/athletics/athlete-profile-n1885114-sulek-adrianna.htm,14
SULEMANU Tetteh,Male,Ghana,GHA,Boxing,../../../en/results/boxing/athlete-profile-n1366957-sulemanu-tetteh.htm,15
SULLIVAN Darryl,Male,United States of America,USA,Athletics,../../../en/results/athletics/athlete-profile-n1889064-sullivan-darryl.htm,15
SULLIVAN Erica,Female,United States of America,USA,Swimming,../../../en/results/swimming/athlete-profile-n1302266-sullivan-erica.htm,14
SUM Eunice Jepkoech,Female,Kenya,KEN,Athletics,../../../en/results/athletics/athlete-profile-n1337188-sum-eunice-jepkoech.htm,19
SUMIT,Male,India,IND,Hockey,../../../en/results/hockey/athlete-profile-n1308695-sumit.htm,5
SUMOVA Barbora,Female,Czech Republic,CZE,Shooting,../../../en/results/shooting/athlete-profile-n1408560-sumova-barbora.htm,14
SUN Hongyi,Male,People's Republic of China,CHN,Taekwondo,../../../en/results/taekwondo/athlete-profile-n1307701-sun-hongyi.htm,10
SUN Huadong,Male,People's Republic of China,CHN,Equestrian,../../../en/results/equestrian/athlete-profile-n1320910-sun-huadong.htm,11
SUN Jiajun,Male,People's Republic of China,CHN,Swimming,../../../en/results/swimming/athlete-profile-n1310777-sun-jiajun.htm,10
SUN Jiajun,Female,People's Republic of China,CHN,Cycling Road,../../../en/results/cycling-road/athlete-profile-n1351886-sun-jiajun.htm,10
SUN Mengran,Female,People's Republic of China,CHN,Basketball,../../../en/results/basketball/athlete-profile-n1324327-sun-mengran.htm,11
SUN Mengya,Female,People's Republic of China,CHN,Canoe Sprint,../../../en/results/canoe-sprint/athlete-profile-n1324886-sun-mengya.htm,10
SUN Wei,Male,People's Republic of China,CHN,Artistic Gymnastics,../../../en/results/artistic-gymnastics/athlete-profile-n1323036-sun-wei.htm,7
SUN Wenyan,Female,People's Republic of China,CHN,Artistic Swimming,../../../en/results/artistic-swimming/athlete-profile-n1380672-sun-wenyan.htm,10
SUN Xiaoqian,Female,People's Republic of China,CHN,Judo,../../../en/results/judo/athlete-profile-n1418166-sun-xiaoqian.htm,12
SUN Yanan,Female,People's Republic of China,CHN,Wrestling,../../../en/results/wrestling/athlete-profile-n1313451-sun-yanan.htm,9
SUN Yingsha,Female,People's Republic of China,CHN,Table Tennis,../../../en/results/table-tennis/athlete-profile-n1322049-sun-yingsha.htm,11
SUN Yiwen,Female,People's Republic of China,CHN,Fencing,../../../en/results/fencing/athlete-profile-n1392791-sun-yiwen.htm,9
SUNAGA Yuki,Female,Japan,JPN,Sailing,../../../en/results/sailing/athlete-profile-n1315588-sunaga-yuki.htm,11
SUNAMA Keita,Male,Japan,JPN,Swimming,../../../en/results/swimming/athlete-profile-n1315903-sunama-keita.htm,12
SUNAMI Kaho,Female,Japan,JPN,Handball,../../../en/results/handball/athlete-profile-n1315253-sunami-kaho.htm,11
SUNAMI Yui,Female,Japan,JPN,Handball,../../../en/results/handball/athlete-profile-n1315254-sunami-yui.htm,10
SUNDERMAN Patrick,Male,United States of America,USA,Shooting,../../../en/results/shooting/athlete-profile-n1335393-sunderman-patrick.htm,17
SUNDSTROM Simon,Male,Sweden,SWE,Athletics,../../../en/results/athletics/athlete-profile-n1449253-sundstrom-simon.htm,15
SUNNEFELDT Oskar,Male,Sweden,SWE,Handball,../../../en/results/handball/athlete-profile-n1408748-sunnefeldt-oskar.htm,16
SUPPINI Marco,Male,Italy,ITA,Shooting,../../../en/results/shooting/athlete-profile-n1341054-suppini-marco.htm,13
SURKOV Artem,Male,ROC,ROC,Wrestling,../../../en/results/wrestling/athlete-profile-n1436158-surkov-artem.htm,12
SURKOVA Arina,Female,ROC,ROC,Swimming,../../../en/results/swimming/athlete-profile-n1431584-surkova-arina.htm,13
SURMENELI Busenaz,Female,Turkey,TUR,Boxing,../../../en/results/boxing/athlete-profile-n1378436-surmeneli-busenaz.htm,17
SUSAKI Yui,Female,Japan,JPN,Wrestling,../../../en/results/wrestling/athlete-profile-n1316576-susaki-yui.htm,10
SUTEJ Tina,Female,Slovenia,SLO,Athletics,../../../en/results/athletics/athlete-profile-n1429512-sutej-tina.htm,10
SUTTON Joachim,Male,Denmark,DEN,Rowing,../../../en/results/rowing/athlete-profile-n1366762-sutton-joachim.htm,14
SUTTON Sam,Male,New Zealand,NZL,Football,../../../en/results/football/athlete-profile-n1475754-sutton-sam.htm,10
SUVOROVA Natalia,Female,ROC,ROC,Cycling BMX Racing,../../../en/results/cycling-bmx-racing/athlete-profile-n1425462-suvorova-natalia.htm,16
SUWARA Wiktor,Male,Poland,POL,Athletics,../../../en/results/athletics/athlete-profile-n1324471-suwara-wiktor.htm,13
SUZUKI Aoto,Male,Japan,JPN,Athletics,../../../en/results/athletics/athlete-profile-n1475007-suzuki-aoto.htm,11
SUZUKI Ayuka,Female,Japan,JPN,Rhythmic Gymnastics,../../../en/results/rhythmic-gymnastics/athlete-profile-n1319218-suzuki-ayuka.htm,12
SUZUKI Ayuko,Female,Japan,JPN,Athletics,../../../en/results/athletics/athlete-profile-n1313114-suzuki-ayuko.htm,12
SUZUKI Ricardo,Male,Japan,JPN,Taekwondo,../../../en/results/taekwondo/athlete-profile-n1316075-suzuki-ricardo.htm,14
SUZUKI Seiya,Male,Japan,JPN,Baseball/Softball,../../../en/results/baseball-softball/athlete-profile-n1336392-suzuki-seiya.htm,12
SUZUKI Sergio,Male,Japan,JPN,Taekwondo,../../../en/results/taekwondo/athlete-profile-n1316074-suzuki-sergio.htm,13
SUZUKI Toi,Male,Japan,JPN,Water Polo,../../../en/results/water-polo/athlete-profile-n1316497-suzuki-toi.htm,10
SUZUKI Zion,Male,Japan,JPN,Football,../../../en/results/football/athlete-profile-n1330649-suzuki-zion.htm,11
SVAN Lasse,Male,Denmark,DEN,Handball,../../../en/results/handball/athlete-profile-n1367092-svan-lasse.htm,10
SVECOVS Pavels,Male,Latvia,LAT,Modern Pentathlon,../../../en/results/modern-pentathlon/athlete-profile-n1467048-svecovs-pavels.htm,14
SVENNERSTAL Ludwig,Male,Sweden,SWE,Equestrian,../../../en/results/equestrian/athlete-profile-n1436047-svennerstal-ludwig.htm,18
SVICHKAR Roman,Male,Ukraine,UKR,Fencing,../../../en/results/fencing/athlete-profile-n1483693-svichkar-roman.htm,14
SVIRYD Mikita,Male,Belarus,BLR,Judo,../../../en/results/judo/athlete-profile-n1294194-sviryd-mikita.htm,13
SVITOLINA Elina,Female,Ukraine,UKR,Tennis,../../../en/results/tennis/athlete-profile-n1466572-svitolina-elina.htm,15
SWAN Kyle,Male,Australia,AUS,Athletics,../../../en/results/athletics/athlete-profile-n1481559-swan-kyle.htm,9
SWANN Polly,,Great Britain,GBR,,../../../en/results/rowing/athlete-profile-n1444713-swann-polly.htm,11
SWEETNAM Shane,Male,Ireland,IRL,Equestrian,../../../en/results/equestrian/athlete-profile-n1309598-sweetnam-shane.htm,14
SWIATEK Iga,Female,Poland,POL,Tennis,../../../en/results/tennis/athlete-profile-n1310855-swiatek-iga.htm,11
SWIETY-ERSETIC Justyna,Female,Poland,POL,Athletics,../../../en/results/athletics/athlete-profile-n1324419-swiety-ersetic-justyna.htm,22
SWOBODA Ewa,Female,Poland,POL,Athletics,../../../en/results/athletics/athlete-profile-n1382461-swoboda-ewa.htm,11
SYDORENKO Kseniya,Female,Ukraine,UKR,Artistic Swimming,../../../en/results/artistic-swimming/athlete-profile-n1449838-sydorenko-kseniya.htm,17
SYKORA Jiri,Male,Czech Republic,CZE,Athletics,../../../en/results/athletics/athlete-profile-n1408050-sykora-jiri.htm,11
SYLLA Miryam Fatime,Female,Italy,ITA,Volleyball,../../../en/results/volleyball/athlete-profile-n1337722-sylla-miryam-fatime.htm,19
SYLLA Sounkamba,Female,France,FRA,Athletics,../../../en/results/athletics/athlete-profile-n1395526-sylla-sounkamba.htm,15
SYZDYKOVA Elmira,Female,Kazakhstan,KAZ,Wrestling,../../../en/results/wrestling/athlete-profile-n1304049-syzdykova-elmira.htm,16
SZABO Matyas,Male,Germany,GER,Fencing,../../../en/results/fencing/athlete-profile-n1309668-szabo-matyas.htm,12
SZABO Szebasztian,Male,Hungary,HUN,Swimming,../../../en/results/swimming/athlete-profile-n1365894-szabo-szebasztian.htm,17
SZATMARI Andras,Male,Hungary,HUN,Fencing,../../../en/results/fencing/athlete-profile-n1343522-szatmari-andras.htm,15
SZIKORA Melinda,Female,Hungary,HUN,Handball,../../../en/results/handball/athlete-profile-n1309537-szikora-melinda.htm,15
SZILAGYI Aron,Male,Hungary,HUN,Fencing,../../../en/results/fencing/athlete-profile-n1343521-szilagyi-aron.htm,13
SZILAGYI Dorottya,Female,Hungary,HUN,Water Polo,../../../en/results/water-polo/athlete-profile-n1364493-szilagyi-dorottya.htm,17
SZILAGYI Reka,Female,Hungary,HUN,Athletics,../../../en/results/athletics/athlete-profile-n1311731-szilagyi-reka.htm,13
SZOCS Bernadette,Female,Romania,ROU,Table Tennis,../../../en/results/table-tennis/athlete-profile-n1296766-szocs-bernadette.htm,16
SZOGI Istvan,Male,Hungary,HUN,Athletics,../../../en/results/athletics/athlete-profile-n1373854-szogi-istvan.htm,12
SZOKE Alex Gergo,Male,Hungary,HUN,Wrestling,../../../en/results/wrestling/athlete-profile-n1334410-szoke-alex-gergo.htm,16
SZOLLOSI-ZACSIK Szandra,Female,Hungary,HUN,Handball,../../../en/results/handball/athlete-profile-n1309555-szollosi-zacsik-szandra.htm,23
SZPAKOWSKI Michal,Male,Poland,POL,Rowing,../../../en/results/rowing/athlete-profile-n1316430-szpakowski-michal.htm,17
SZUCS Gabriella,Female,Hungary,HUN,Water Polo,../../../en/results/water-polo/athlete-profile-n1364494-szucs-gabriella.htm,15
SZUCS Valdo,Male,Hungary,HUN,Athletics,../../../en/results/athletics/athlete-profile-n1311732-szucs-valdo.htm,11
SZUCSANSZKI Zita,Female,Hungary,HUN,Handball,../../../en/results/handball/athlete-profile-n1309561-szucsanszki-zita.htm,16
SZUDI Adam,Male,Hungary,HUN,Table Tennis,../../../en/results/table-tennis/athlete-profile-n1365391-szudi-adam.htm,10
SZWARC Arthur,Male,Canada,CAN,Volleyball,../../../en/results/volleyball/athlete-profile-n1433397-szwarc-arthur.htm,13
TA LOU Marie-Josee,Female,Côte d'Ivoire,CIV,Athletics,../../../en/results/athletics/athlete-profile-n1323806-ta-lou-marie-josee.htm,18
TAABU Daniel,Male,Kenya,KEN,Rugby Sevens,../../../en/results/rugby-sevens/athlete-profile-n1308977-taabu-daniel.htm,12
TABAKAUCORO Ratu Banuve,Male,Fiji,FIJ,Athletics,../../../en/results/athletics/athlete-profile-n1280958-tabakaucoro-ratu-banuve.htm,23
TABELING Robin,Male,Netherlands,NED,Badminton,../../../en/results/badminton/athlete-profile-n1454419-tabeling-robin.htm,14
TACYILDIZ Defne,Female,Turkey,TUR,Swimming,../../../en/results/swimming/athlete-profile-n1373953-tacyildiz-defne.htm,15
TADA Shuhei,Male,Japan,JPN,Athletics,../../../en/results/athletics/athlete-profile-n1319325-tada-shuhei.htm,11
TAERATTANACHAI Sapsiree,Female,Thailand,THA,Badminton,../../../en/results/badminton/athlete-profile-n1449471-taerattanachai-sapsiree.htm,23
TAFTIAN Hassan,Male,Islamic Republic of Iran,IRI,Athletics,../../../en/results/athletics/athlete-profile-n1301595-taftian-hassan.htm,14
TAHULL COMPTE Roger,Male,Spain,ESP,Water Polo,../../../en/results/water-polo/athlete-profile-n1325934-tahull-compte-roger.htm,19
TAI Tzu-Ying,Female,Chinese Taipei,TPE,Badminton,../../../en/results/badminton/athlete-profile-n1324903-tai-tzu-ying.htm,12
TAIMAZOVA Madina,Female,ROC,ROC,Judo,../../../en/results/judo/athlete-profile-n1439734-taimazova-madina.htm,16
TAIMSOO Kaspar,Male,Estonia,EST,Rowing,../../../en/results/rowing/athlete-profile-n1370052-taimsoo-kaspar.htm,14
TAIRA Kaima,Male,Japan,JPN,Baseball/Softball,../../../en/results/baseball-softball/athlete-profile-n1336422-taira-kaima.htm,11
TAKABATAKE Eric,Male,Brazil,BRA,Judo,../../../en/results/judo/athlete-profile-n1338116-takabatake-eric.htm,15
TAKACS Kincso,Female,Hungary,HUN,Canoe Sprint,../../../en/results/canoe-sprint/athlete-profile-n1302778-takacs-kincso.htm,13
TAKACS Tamas,Male,Hungary,HUN,Swimming,../../../en/results/swimming/athlete-profile-n1366007-takacs-tamas.htm,12
TAKADA Maki,Female,Japan,JPN,Basketball,../../../en/results/basketball/athlete-profile-n1313610-takada-maki.htm,11
TAKAHASHI Bruna,Female,Brazil,BRA,Table Tennis,../../../en/results/table-tennis/athlete-profile-n1352550-takahashi-bruna.htm,15
TAKAHASHI Eiki,Male,Japan,JPN,Athletics,../../../en/results/athletics/athlete-profile-n1319424-takahashi-eiki.htm,14
TAKAHASHI Kotaro,Male,Japan,JPN,Swimming,../../../en/results/swimming/athlete-profile-n1315941-takahashi-kotaro.htm,16
TAKAHASHI Leo,Male,Japan,JPN,Sailing,../../../en/results/sailing/athlete-profile-n1315578-takahashi-leo.htm,13
TAKAHASHI Masanao,Male,Japan,JPN,Equestrian,../../../en/results/equestrian/athlete-profile-n1285082-takahashi-masanao.htm,17
TAKAHASHI Ran,Male,Japan,JPN,Volleyball,../../../en/results/volleyball/athlete-profile-n1316297-takahashi-ran.htm,13
TAKAHASHI Yuki,Male,Japan,JPN,Wrestling,../../../en/results/wrestling/athlete-profile-n1316588-takahashi-yuki.htm,14
TAKAHASHI Yuko,Female,Japan,JPN,Triathlon,../../../en/results/triathlon/athlete-profile-n1316084-takahashi-yuko.htm,14
TAKAMIYA Natsumi,Female,Japan,JPN,Modern Pentathlon,../../../en/results/modern-pentathlon/athlete-profile-n1315409-takamiya-natsumi.htm,16
TAKANASHI Kenta,Male,Japan,JPN,Volleyball,../../../en/results/volleyball/athlete-profile-n1316271-takanashi-kenta.htm,15
TAKANO Sena,Female,Japan,JPN,Sailing,../../../en/results/sailing/athlete-profile-n1315587-takano-sena.htm,11
TAKARADA Saori,Female,Japan,JPN,Football,../../../en/results/football/athlete-profile-n1427081-takarada-saori.htm,14
TAKATA Mitsuru,Male,Japan,JPN,Water Polo,../../../en/results/water-polo/athlete-profile-n1316491-takata-mitsuru.htm,14
TAKATANI Sohsuke,Male,Japan,JPN,Wrestling,../../../en/results/wrestling/athlete-profile-n1316591-takatani-sohsuke.htm,16
TAKATO Naohisa,Male,Japan,JPN,Judo,../../../en/results/judo/athlete-profile-n1315348-takato-naohisa.htm,14
TAKAYAMA Shunya,Male,Japan,JPN,Athletics,../../../en/results/athletics/athlete-profile-n1319477-takayama-shunya.htm,15
TAKAYAWA Tevita,Male,Fiji,FIJ,Judo,../../../en/results/judo/athlete-profile-n1280973-takayawa-tevita.htm,15
TAKELE Bikila Tadese,Male,Ethiopia,ETH,Athletics,../../../en/results/athletics/athlete-profile-n1450583-takele-bikila-tadese.htm,20
TAKENAKA Nanami,Female,Japan,JPN,Rhythmic Gymnastics,../../../en/results/rhythmic-gymnastics/athlete-profile-n1319219-takenaka-nanami.htm,15
TAKYI Samuel,Male,Ghana,GHA,Boxing,../../../en/results/boxing/athlete-profile-n1327816-takyi-samuel.htm,12
TAKYI Unilez,Female,Ghana,GHA,Swimming,../../../en/results/swimming/athlete-profile-n1380713-takyi-unilez.htm,12
TALAAT Mohamed,Male,Egypt,EGY,Equestrian,../../../en/results/equestrian/athlete-profile-n1396347-talaat-mohamed.htm,14
TALAKHADZE Lasha,Male,Georgia,GEO,Weightlifting,../../../en/results/weightlifting/athlete-profile-n1290690-talakhadze-lasha.htm,16
TALBOT Steph,Female,Australia,AUS,Basketball,../../../en/results/basketball/athlete-profile-n1328287-talbot-steph.htm,12
TALIB Talha,Male,Pakistan,PAK,Weightlifting,../../../en/results/weightlifting/athlete-profile-n1420875-talib-talha.htm,11
TAM Hoi Lam,Female,"Hong Kong, China",HKG,Swimming,../../../en/results/swimming/athlete-profile-n1419407-tam-hoi-lam.htm,11
TAMAI Rikuto,Male,Japan,JPN,Diving,../../../en/results/diving/athlete-profile-n1314990-tamai-rikuto.htm,12
TAMARUA-HORTON Kohl,Male,Cook Islands,COK,Canoe Sprint,../../../en/results/canoe-sprint/athlete-profile-n1365687-tamarua-horton-kohl.htm,19
TAMBERI Gianmarco,Male,Italy,ITA,Athletics,../../../en/results/athletics/athlete-profile-n1295017-tamberi-gianmarco.htm,17
TAME Lachlan,Male,Australia,AUS,Canoe Sprint,../../../en/results/canoe-sprint/athlete-profile-n1342440-tame-lachlan.htm,12
TAMIRES,Female,Brazil,BRA,Football,../../../en/results/football/athlete-profile-n1351663-tamires.htm,7
TAMURA Norika,Female,Japan,JPN,Fencing,../../../en/results/fencing/athlete-profile-n1315146-tamura-norika.htm,13
TAN Kelly,Female,Malaysia,MAS,Golf,../../../en/results/golf/athlete-profile-n1465366-tan-kelly.htm,9
TAN Lianne,Female,Belgium,BEL,Badminton,../../../en/results/badminton/athlete-profile-n1393423-tan-lianne.htm,10
TAN Qian Xiu Adele,Female,Singapore,SGP,Shooting,../../../en/results/shooting/athlete-profile-n1360489-tan-qian-xiu-adele.htm,18
TAN Sze En,Female,Singapore,SGP,Artistic Gymnastics,../../../en/results/artistic-gymnastics/athlete-profile-n1288645-tan-sze-en.htm,10
TAN Ya-Ting,Female,Chinese Taipei,TPE,Archery,../../../en/results/archery/athlete-profile-n1324059-tan-ya-ting.htm,11
TANABE Yuki,Female,Japan,JPN,Handball,../../../en/results/handball/athlete-profile-n1315257-tanabe-yuki.htm,11
TANAKA Ao,Male,Japan,JPN,Football,../../../en/results/football/athlete-profile-n1329488-tanaka-ao.htm,9
TANAKA Daiki,Male,Japan,JPN,Basketball,../../../en/results/basketball/athlete-profile-n1313576-tanaka-daiki.htm,12
TANAKA Kaho,Female,Japan,JPN,Hockey,../../../en/results/hockey/athlete-profile-n1424158-tanaka-kaho.htm,11
TANAKA Kaito,Male,Japan,JPN,Hockey,../../../en/results/hockey/athlete-profile-n1316850-tanaka-kaito.htm,12
TANAKA Kenta,Male,Japan,JPN,Hockey,../../../en/results/hockey/athlete-profile-n1316851-tanaka-kenta.htm,12
TANAKA Masahiro,Male,Japan,JPN,Baseball/Softball,../../../en/results/baseball-softball/athlete-profile-n1446772-tanaka-masahiro.htm,15
